,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,count
0,Manningham,BULLEEN,-37.77268393,145.0921328,House,Private room,1,2,60,1,30,60,90,4,90,strict_14_with_grace_period,1,0.04,21
1,Manningham,BULLEEN,-37.7648848,145.0986211,House,Private room,1,1,55,2,29,59,89,11,96,moderate,2,0.47,21
2,Manningham,BULLEEN,-37.77384534,145.0972984,Villa,Private room,2,2,89,2,23,53,83,4,73,strict_14_with_grace_period,3,0.17,21
3,Manningham,BULLEEN,-37.77406849,145.0957933,House,Private room,1,1,300,1,30,60,90,0,,strict_14_with_grace_period,4,,21
4,Manningham,BULLEEN,-37.7687429,145.0865254,Bungalow,Private room,0,1,82,2,29,59,89,3,80,flexible,3,0.26,21
5,Manningham,BULLEEN,-37.77253354,145.0988538,Villa,Shared room,1,1,78,2,29,59,89,1,20,moderate,3,0.11,21
6,Manningham,BULLEEN,-37.77361645,145.0955829,Villa,Private room,1,1,300,1,29,59,89,1,100,strict_14_with_grace_period,4,0.05,21
7,Manningham,BULLEEN,-37.77357958,145.095922,Villa,Private room,1,1,300,1,30,60,90,1,100,strict_14_with_grace_period,4,0.05,21
8,Manningham,BULLEEN,-37.7727509,145.0962631,Villa,Private room,1,1,60,1,30,60,90,2,50,moderate,2,0.22,21
9,Manningham,BULLEEN,-37.77175034,145.095916,Villa,Private room,1,1,60,2,28,58,88,2,90,strict_14_with_grace_period,2,0.1,21
10,Manningham,BULLEEN,-37.77285194,145.0944402,Villa,Private room,1,1,300,1,29,59,89,0,,strict_14_with_grace_period,4,,21
11,Manningham,BULLEEN,-37.76449597,145.0932066,House,Private room,1,1,40,1,29,59,89,18,87,flexible,3,0.92,21
12,Manningham,BULLEEN,-37.76289077,145.0923106,House,Private room,1,1,40,1,30,60,90,21,85,flexible,3,1.25,21
13,Manningham,BULLEEN,-37.76787929,145.0984282,Guest suite,Private room,1,1,55,1,0,0,0,2,100,flexible,1,0.19,21
14,Manningham,BULLEEN,-37.75844697,145.0928006,Guest suite,Entire home/apt,1,2,150,2,20,50,80,31,96,moderate,1,2.3,21
15,Manningham,BULLEEN,-37.76570549,145.0897023,Townhouse,Private room,1,1,65,2,28,58,88,1,100,flexible,1,0.12,21
16,Manningham,BULLEEN,-37.76313473,145.091796,House,Private room,1,1,32,1,22,52,82,6,73,flexible,3,1.73,21
17,Manningham,BULLEEN,-37.76087922,145.0892344,House,Private room,1,1,75,1,0,0,0,0,,flexible,1,,21
18,Manningham,BULLEEN,-37.76126614,145.0831314,House,Private room,1,1,47,2,1,10,15,3,100,strict_14_with_grace_period,2,1.88,21
19,Manningham,BULLEEN,-37.77852513,145.0995747,House,Private room,1,1,46,1,29,59,89,0,,moderate,1,,21
20,Manningham,BULLEEN,-37.75897396,145.0820248,House,Private room,1,2,44,2,4,4,10,7,100,strict_14_with_grace_period,2,3.44,21
21,Moreland,BRUNSWICK EAST,-37.76650512,144.9807361,Apartment,Private room,1,1,35,3,4,9,33,108,87,moderate,1,1.5,180
22,Moreland,BRUNSWICK EAST,-37.77155778,144.974612,Apartment,Entire home/apt,2,2,300,2,0,0,0,3,93,strict_14_with_grace_period,1,0.04,180
23,Moreland,BRUNSWICK EAST,-37.76916271,144.9794222,House,Entire home/apt,3,5,251,1,0,0,0,17,95,moderate,2,0.33,180
24,Moreland,BRUNSWICK EAST,-37.77103862,144.9789103,House,Private room,1,4,90,1,0,0,0,3,87,flexible,2,0.05,180
25,Darebin,BRUNSWICK EAST,-37.76033896,144.9853783,Apartment,Entire home/apt,1,1,125,2,7,21,21,55,88,strict_14_with_grace_period,1,0.92,180
26,Moreland,BRUNSWICK EAST,-37.77647669,144.9709054,Apartment,Entire home/apt,1,1,100,1,0,0,0,0,,flexible,1,,180
27,Moreland,BRUNSWICK EAST,-37.77206959,144.9704096,Apartment,Entire home/apt,1,1,109,3,0,0,0,30,99,flexible,1,0.6,180
28,Moreland,BRUNSWICK EAST,-37.76624874,144.9786912,House,Private room,1,1,76,1,12,42,72,19,91,moderate,2,0.36,180
29,Moreland,BRUNSWICK EAST,-37.77477571,144.9762727,House,Private room,1,1,50,3,28,58,71,93,92,strict_14_with_grace_period,3,1.82,180
30,Moreland,BRUNSWICK EAST,-37.76600222,144.9799276,House,Entire home/apt,2,2,220,1,12,42,72,21,93,moderate,2,0.45,180
31,Moreland,BRUNSWICK EAST,-37.77332409,144.9765006,House,Private room,1,1,50,3,29,59,89,65,91,strict_14_with_grace_period,3,1.3,180
32,Moreland,BRUNSWICK EAST,-37.77254552,144.9704141,House,Private room,1,1,39,1,0,0,0,0,,flexible,1,,180
33,Moreland,BRUNSWICK EAST,-37.77745458,144.9751161,House,Entire home/apt,4,4,220,5,0,0,0,3,100,strict_14_with_grace_period,1,0.06,180
34,Moreland,BRUNSWICK EAST,-37.77673875,144.9735507,Apartment,Private room,1,1,50,1,0,0,0,0,,flexible,1,,180
35,Moreland,BRUNSWICK EAST,-37.77553632,144.9780049,Apartment,Entire home/apt,1,1,55,14,0,0,0,0,,strict_14_with_grace_period,1,,180
36,Moreland,BRUNSWICK EAST,-37.773732,144.9827084,House,Private room,1,2,82,2,0,0,0,1,80,flexible,1,0.02,180
37,Moreland,BRUNSWICK EAST,-37.7729425,144.9763331,House,Private room,1,1,50,3,21,51,81,47,94,strict_14_with_grace_period,3,0.99,180
38,Moreland,BRUNSWICK EAST,-37.77779965,144.9782276,Apartment,Private room,1,1,43,3,0,0,0,3,90,strict_14_with_grace_period,1,0.06,180
39,Moreland,BRUNSWICK EAST,-37.77775524,144.9771338,Townhouse,Private room,1,4,199,1,13,23,36,33,94,moderate,9,0.72,180
40,Moreland,BRUNSWICK EAST,-37.77927011,144.9780271,Townhouse,Private room,1,4,199,1,13,23,36,36,96,moderate,9,0.79,180
41,Moreland,BRUNSWICK EAST,-37.77881847,144.9773771,Townhouse,Private room,1,4,199,1,13,23,36,20,94,strict_14_with_grace_period,9,0.44,180
42,Moreland,BRUNSWICK EAST,-37.7791861,144.977214,House,Private room,4,5,199,1,13,23,36,69,94,strict_14_with_grace_period,9,1.53,180
43,Moreland,BRUNSWICK EAST,-37.7753336,144.9729252,Apartment,Entire home/apt,1,1,120,2,0,0,0,12,95,moderate,1,0.28,180
44,Moreland,BRUNSWICK EAST,-37.76333901,144.9724725,Apartment,Private room,1,1,50,1,0,0,0,1,80,flexible,1,0.02,180
45,Moreland,BRUNSWICK EAST,-37.76415419,144.9804854,Townhouse,Entire home/apt,1,1,115,1,0,11,20,40,97,strict_14_with_grace_period,2,0.99,180
46,Moreland,BRUNSWICK EAST,-37.76835652,144.974815,House,Entire home/apt,3,5,350,2,0,0,0,44,99,strict_14_with_grace_period,2,1,180
47,Moreland,BRUNSWICK EAST,-37.77544879,144.9707443,Apartment,Entire home/apt,1,1,84,12,0,0,0,0,,strict_14_with_grace_period,1,,180
48,Moreland,BRUNSWICK EAST,-37.7796847,144.977414,Apartment,Entire home/apt,1,1,100,2,0,0,0,3,100,flexible,1,0.1,180
49,Moreland,BRUNSWICK EAST,-37.76397713,144.9780095,Apartment,Private room,1,1,35,20,0,0,0,0,,flexible,1,,180
50,Moreland,BRUNSWICK EAST,-37.77911141,144.9762607,Townhouse,Entire home/apt,4,5,379,1,13,23,36,177,95,moderate,9,4.34,180
51,Moreland,BRUNSWICK EAST,-37.77899603,144.9769152,Apartment,Private room,1,1,62,3,12,17,39,84,96,flexible,1,2.02,180
52,Moreland,BRUNSWICK EAST,-37.77020894,144.9773701,House,Entire home/apt,3,6,295,3,7,10,10,8,100,strict_14_with_grace_period,1,0.22,180
53,Moreland,BRUNSWICK EAST,-37.76150606,144.979984,Apartment,Entire home/apt,1,1,122,5,0,0,0,9,96,moderate,1,0.24,180
54,Moreland,BRUNSWICK EAST,-37.77112581,144.974635,House,Private room,1,1,300,1,0,0,0,0,,flexible,1,,180
55,Moreland,BRUNSWICK EAST,-37.76650743,144.9837663,House,Entire home/apt,3,4,150,12,0,0,0,0,,moderate,1,,180
56,Moreland,BRUNSWICK EAST,-37.76176631,144.9767319,House,Private room,1,1,69,1,0,0,0,0,,flexible,1,,180
57,Moreland,BRUNSWICK EAST,-37.77319374,144.9744059,House,Entire home/apt,2,3,199,1,12,30,60,51,94,moderate,1,1.31,180
58,Moreland,BRUNSWICK EAST,-37.77749889,144.9777333,Apartment,Entire home/apt,2,2,136,2,2,3,5,35,98,flexible,1,1.01,180
59,Moreland,BRUNSWICK EAST,-37.77865129,144.9769891,Guesthouse,Entire home/apt,1,1,84,2,0,15,45,107,97,strict_14_with_grace_period,1,2.76,180
60,Moreland,BRUNSWICK EAST,-37.77511313,144.9748867,House,Private room,1,1,32,3,0,0,0,12,86,flexible,1,0.32,180
61,Moreland,BRUNSWICK EAST,-37.76501907,144.9780152,House,Private room,1,1,60,2,23,53,83,35,98,flexible,1,0.89,180
62,Moreland,BRUNSWICK EAST,-37.77006634,144.9763158,Apartment,Private room,1,1,55,1,10,19,19,40,96,moderate,1,1.09,180
63,Yarra,BRUNSWICK EAST,-37.77974855,144.9786374,Apartment,Private room,1,1,60,1,0,0,0,1,100,flexible,2,0.04,180
64,Moreland,BRUNSWICK EAST,-37.77326079,144.9743575,House,Entire home/apt,3,4,345,2,0,0,1,37,99,strict_14_with_grace_period,2,1.13,180
65,Moreland,BRUNSWICK EAST,-37.76136262,144.9797572,Apartment,Entire home/apt,3,4,165,2,0,0,0,5,96,moderate,1,0.14,180
66,Moreland,BRUNSWICK EAST,-37.77772596,144.9741662,Townhouse,Private room,1,1,46,1,0,0,0,1,100,flexible,1,0.03,180
67,Yarra,BRUNSWICK EAST,-37.78272345,144.976965,House,Entire home/apt,1,2,155,3,27,57,87,24,96,strict_14_with_grace_period,2,0.69,180
68,Moreland,BRUNSWICK EAST,-37.7708562,144.9756583,Townhouse,Entire home/apt,3,3,176,3,0,4,18,113,98,strict_14_with_grace_period,1,3.15,180
69,Moreland,BRUNSWICK EAST,-37.7789164,144.9777123,Apartment,Entire home/apt,1,1,120,4,0,0,0,6,100,strict_14_with_grace_period,1,0.18,180
70,Yarra,BRUNSWICK EAST,-37.77826159,144.9787428,Apartment,Entire home/apt,2,2,150,2,1,1,1,55,94,moderate,2,1.54,180
71,Moreland,BRUNSWICK EAST,-37.76659882,144.9733928,Apartment,Private room,1,1,55,1,0,0,0,39,98,moderate,1,1.1,180
72,Moreland,BRUNSWICK EAST,-37.76866294,144.9808308,Apartment,Entire home/apt,0,1,96,1,5,17,43,106,95,strict_14_with_grace_period,1,3.17,180
73,Moreland,BRUNSWICK EAST,-37.77200457,144.9761767,Apartment,Private room,1,1,75,2,0,0,0,0,,moderate,1,,180
74,Moreland,BRUNSWICK EAST,-37.76583693,144.972241,Apartment,Entire home/apt,2,2,89,3,0,0,0,1,100,flexible,1,0.03,180
75,Moreland,BRUNSWICK EAST,-37.75924684,144.9759433,Villa,Entire home/apt,1,1,71,1,0,0,0,18,98,flexible,1,0.54,180
76,Moreland,BRUNSWICK EAST,-37.77595767,144.9697197,Townhouse,Private room,1,1,46,2,0,0,0,1,100,flexible,1,0.04,180
77,Moreland,BRUNSWICK EAST,-37.76935918,144.9737852,Apartment,Private room,1,1,60,1,0,0,0,0,,flexible,1,,180
78,Moreland,BRUNSWICK EAST,-37.77247052,144.9707493,Apartment,Entire home/apt,1,3,180,2,30,60,90,8,83,moderate,1,0.25,180
79,Moreland,BRUNSWICK EAST,-37.7673838,144.9713491,Apartment,Private room,1,1,65,1,25,55,85,130,96,moderate,1,4.08,180
80,Moreland,BRUNSWICK EAST,-37.77362584,144.9752256,House,Entire home/apt,3,4,245,2,4,17,30,66,98,moderate,1,2.3,180
81,Moreland,BRUNSWICK EAST,-37.76587666,144.9765254,House,Entire home/apt,3,5,195,1,0,0,0,7,100,strict_14_with_grace_period,1,0.24,180
82,Moreland,BRUNSWICK EAST,-37.76790567,144.9726225,House,Private room,1,1,30,1,0,0,0,3,90,flexible,1,0.1,180
83,Moreland,BRUNSWICK EAST,-37.77509977,144.9749588,Apartment,Private room,1,1,71,2,0,0,0,0,,flexible,1,,180
84,Moreland,BRUNSWICK EAST,-37.77646836,144.9729785,House,Entire home/apt,2,3,130,3,0,0,0,2,80,moderate,2,0.07,180
85,Moreland,BRUNSWICK EAST,-37.76591187,144.9723001,Apartment,Private room,1,1,80,1,24,24,24,11,95,flexible,1,0.41,180
86,Moreland,BRUNSWICK EAST,-37.77976655,144.9769888,Townhouse,Entire home/apt,4,4,350,2,4,21,39,84,95,strict_14_with_grace_period,4,3.05,180
87,Moreland,BRUNSWICK EAST,-37.77600726,144.9707115,Apartment,Entire home/apt,1,1,105,2,0,3,8,57,95,flexible,1,1.99,180
88,Moreland,BRUNSWICK EAST,-37.7780654,144.977368,Apartment,Entire home/apt,1,1,120,4,6,7,13,2,100,moderate,1,0.09,180
89,Moreland,BRUNSWICK EAST,-37.77960069,144.9770789,House,Entire home/apt,2,2,150,5,0,0,0,7,97,strict_14_with_grace_period,1,0.26,180
90,Moreland,BRUNSWICK EAST,-37.76473576,144.9731797,Apartment,Entire home/apt,2,3,140,2,0,0,0,4,100,flexible,1,0.15,180
91,Moreland,BRUNSWICK EAST,-37.77835367,144.9782181,Apartment,Entire home/apt,1,1,136,1,22,52,82,66,98,moderate,1,2.78,180
92,Moreland,BRUNSWICK EAST,-37.76254649,144.9749256,House,Private room,1,1,39,1,17,35,65,11,91,moderate,2,0.41,180
93,Moreland,BRUNSWICK EAST,-37.77870067,144.9774702,Apartment,Entire home/apt,2,3,150,2,4,13,19,25,92,moderate,1,0.97,180
94,Moreland,BRUNSWICK EAST,-37.76213533,144.9759835,House,Private room,1,1,39,1,9,27,57,26,88,moderate,2,0.98,180
95,Yarra,BRUNSWICK EAST,-37.77900014,144.9813009,Apartment,Private room,1,1,55,2,1,1,8,8,80,strict_14_with_grace_period,1,0.37,180
96,Moreland,BRUNSWICK EAST,-37.77233034,144.9722371,House,Private room,1,1,48,1,0,0,0,2,80,flexible,1,0.08,180
97,Moreland,BRUNSWICK EAST,-37.77440054,144.9755561,Cottage,Entire home/apt,2,3,169,1,18,44,74,142,95,moderate,1,6.03,180
98,Moreland,BRUNSWICK EAST,-37.76785041,144.9730814,Apartment,Entire home/apt,2,2,71,2,3,10,10,99,98,moderate,1,5.25,180
99,Moreland,BRUNSWICK EAST,-37.77364136,144.9718161,Apartment,Entire home/apt,1,1,120,4,0,0,6,4,100,flexible,1,0.17,180
100,Moreland,BRUNSWICK EAST,-37.7637546,144.9753253,House,Entire home/apt,2,2,97,7,0,0,0,1,80,flexible,1,0.04,180
101,Moreland,BRUNSWICK EAST,-37.77421624,144.9714038,Townhouse,Entire home/apt,2,1,100,6,0,0,0,1,100,flexible,1,0.04,180
102,Moreland,BRUNSWICK EAST,-37.77893056,144.9770707,Apartment,Entire home/apt,1,1,100,3,0,3,3,19,97,strict_14_with_grace_period,1,0.8,180
103,Yarra,BRUNSWICK EAST,-37.77894499,144.9787596,Apartment,Entire home/apt,1,2,125,2,0,0,0,1,100,flexible,1,0.04,180
104,Moreland,BRUNSWICK EAST,-37.77849729,144.9772154,Apartment,Entire home/apt,1,2,140,1,0,0,5,73,97,moderate,1,3.1,180
105,Moreland,BRUNSWICK EAST,-37.76736041,144.9794143,House,Entire home/apt,3,4,195,7,5,35,65,5,100,strict_14_with_grace_period,1,0.26,180
106,Moreland,BRUNSWICK EAST,-37.75897047,144.9734803,House,Private room,1,1,37,2,0,4,34,1,,flexible,1,0.04,180
107,Moreland,BRUNSWICK EAST,-37.76314162,144.9718876,Townhouse,Entire home/apt,2,2,125,3,0,0,0,23,96,moderate,1,1.05,180
108,Moreland,BRUNSWICK EAST,-37.76146183,144.9745115,House,Private room,1,1,25,5,0,0,0,1,100,flexible,1,0.05,180
109,Moreland,BRUNSWICK EAST,-37.77095344,144.977969,Apartment,Entire home/apt,2,2,174,3,5,30,55,14,99,strict_14_with_grace_period,1,0.68,180
110,Moreland,BRUNSWICK EAST,-37.77163663,144.9775357,Townhouse,Private room,1,1,84,2,0,0,0,3,100,moderate,1,0.14,180
111,Yarra,BRUNSWICK EAST,-37.77936522,144.9788548,Apartment,Entire home/apt,1,1,120,3,8,35,65,2,100,moderate,1,0.18,180
112,Moreland,BRUNSWICK EAST,-37.77563791,144.9757548,Townhouse,Private room,1,1,50,1,5,15,45,25,94,flexible,2,1.24,180
113,Moreland,BRUNSWICK EAST,-37.77461403,144.9735924,Townhouse,Entire home/apt,3,4,275,2,0,0,0,14,98,strict_14_with_grace_period,1,0.69,180
114,Moreland,BRUNSWICK EAST,-37.77993727,144.9781089,House,Private room,1,1,80,2,0,0,0,0,,flexible,1,,180
115,Moreland,BRUNSWICK EAST,-37.77489144,144.9724137,Apartment,Entire home/apt,2,3,354,1,14,44,74,8,100,strict_14_with_grace_period,1,0.49,180
116,Moreland,BRUNSWICK EAST,-37.77644746,144.9748456,Apartment,Entire home/apt,2,2,220,2,0,0,0,0,,flexible,1,,180
117,Moreland,BRUNSWICK EAST,-37.77116171,144.980065,House,Private room,1,1,47,7,29,59,89,0,,strict_14_with_grace_period,89,,180
118,Moreland,BRUNSWICK EAST,-37.77149162,144.9799662,House,Private room,1,1,47,7,29,59,89,0,,strict_14_with_grace_period,89,,180
119,Moreland,BRUNSWICK EAST,-37.77141446,144.9815058,House,Private room,1,1,47,7,29,59,89,2,100,strict_14_with_grace_period,89,0.16,180
120,Moreland,BRUNSWICK EAST,-37.77079987,144.9793615,House,Private room,1,1,47,7,29,59,89,0,,strict_14_with_grace_period,89,,180
121,Moreland,BRUNSWICK EAST,-37.7708422,144.9802213,House,Private room,1,1,50,7,29,59,89,1,100,strict_14_with_grace_period,89,0.08,180
122,Moreland,BRUNSWICK EAST,-37.77205219,144.9794485,House,Private room,1,1,71,7,29,59,89,1,100,strict_14_with_grace_period,89,0.11,180
123,Moreland,BRUNSWICK EAST,-37.77124443,144.9800226,House,Private room,1,1,47,7,29,59,89,0,,flexible,89,,180
124,Moreland,BRUNSWICK EAST,-37.77288088,144.9796491,House,Private room,1,1,47,7,29,59,89,2,80,strict_14_with_grace_period,89,0.14,180
125,Moreland,BRUNSWICK EAST,-37.77113593,144.9813642,House,Private room,1,1,47,7,29,59,89,0,,strict_14_with_grace_period,89,,180
126,Moreland,BRUNSWICK EAST,-37.77191379,144.9807774,House,Private room,1,1,46,7,29,59,89,1,80,strict_14_with_grace_period,89,0.53,180
127,Moreland,BRUNSWICK EAST,-37.77144818,144.9795917,House,Private room,1,1,46,7,29,59,89,1,60,strict_14_with_grace_period,89,0.48,180
128,Moreland,BRUNSWICK EAST,-37.7724238,144.9812784,House,Private room,1,1,48,7,29,59,89,0,,strict_14_with_grace_period,89,,180
129,Moreland,BRUNSWICK EAST,-37.77759904,144.9750647,House,Private room,1,1,40,1,0,0,0,0,,flexible,1,,180
130,Moreland,BRUNSWICK EAST,-37.77508434,144.9781361,Apartment,Entire home/apt,2,4,161,15,20,32,32,20,94,strict_14_with_grace_period,2,1.08,180
131,Moreland,BRUNSWICK EAST,-37.77454897,144.9761467,House,Private room,1,1,44,7,29,59,89,0,,strict_14_with_grace_period,89,,180
132,Moreland,BRUNSWICK EAST,-37.76619119,144.9808996,Townhouse,Private room,1,1,46,2,0,0,0,0,,flexible,1,,180
133,Moreland,BRUNSWICK EAST,-37.77517464,144.9737579,Townhouse,Entire home/apt,3,3,251,2,14,41,71,64,88,moderate,55,3.51,180
134,Moreland,BRUNSWICK EAST,-37.76746892,144.9748718,Townhouse,Entire home/apt,2,2,109,5,0,0,0,0,,strict_14_with_grace_period,1,,180
135,Moreland,BRUNSWICK EAST,-37.77514051,144.9714809,Apartment,Entire home/apt,1,1,100,2,0,0,0,10,98,moderate,1,0.55,180
136,Moreland,BRUNSWICK EAST,-37.77358358,144.971368,Apartment,Entire home/apt,2,2,184,5,0,0,0,1,80,flexible,1,0.09,180
137,Moreland,BRUNSWICK EAST,-37.76788623,144.9736456,Apartment,Private room,1,1,48,40,0,0,0,3,100,moderate,1,0.18,180
138,Moreland,BRUNSWICK EAST,-37.7768005,144.9765401,Apartment,Entire home/apt,1,1,136,1,0,0,0,1,100,strict_14_with_grace_period,1,0.06,180
139,Moreland,BRUNSWICK EAST,-37.75918002,144.975145,Apartment,Entire home/apt,0,1,64,1,0,0,0,4,100,strict_14_with_grace_period,1,0.24,180
140,Moreland,BRUNSWICK EAST,-37.77885184,144.9754902,Apartment,Entire home/apt,0,3,220,2,0,0,0,1,,flexible,1,0.06,180
141,Moreland,BRUNSWICK EAST,-37.77229118,144.9708931,Apartment,Entire home/apt,1,1,98,2,0,0,0,38,88,moderate,1,2.36,180
142,Moreland,BRUNSWICK EAST,-37.77916538,144.9751602,Apartment,Private room,1,1,55,2,0,0,0,2,80,moderate,1,0.13,180
143,Moreland,BRUNSWICK EAST,-37.76638684,144.9826085,Townhouse,Entire home/apt,3,4,350,2,0,0,0,1,100,strict_14_with_grace_period,1,0.07,180
144,Moreland,BRUNSWICK EAST,-37.76903709,144.9794647,Apartment,Shared room,1,1,60,1,1,1,1,44,98,flexible,1,3.03,180
145,Moreland,BRUNSWICK EAST,-37.77121079,144.9775823,Apartment,Entire home/apt,3,6,251,1,9,30,44,79,94,moderate,1,5.4,180
146,Moreland,BRUNSWICK EAST,-37.75933219,144.9737285,Apartment,Entire home/apt,2,2,78,7,0,0,0,1,100,strict_14_with_grace_period,1,0.79,180
147,Moreland,BRUNSWICK EAST,-37.76857427,144.9795918,Apartment,Entire home/apt,1,1,165,2,0,0,0,3,100,moderate,1,0.23,180
148,Moreland,BRUNSWICK EAST,-37.77257571,144.9791333,House,Private room,1,1,65,4,21,21,21,6,97,strict_14_with_grace_period,1,0.46,180
149,Moreland,BRUNSWICK EAST,-37.76932722,144.9790857,Townhouse,Private room,1,1,71,20,15,15,15,4,95,flexible,1,0.33,180
150,Moreland,BRUNSWICK EAST,-37.77906883,144.9757118,Apartment,Entire home/apt,2,2,180,2,0,0,0,1,,flexible,1,0.08,180
151,Moreland,BRUNSWICK EAST,-37.77066649,144.9760468,Apartment,Entire home/apt,1,2,134,4,0,0,0,11,100,moderate,1,0.93,180
152,Moreland,BRUNSWICK EAST,-37.76396906,144.9823474,House,Entire home/apt,7,7,590,3,11,33,36,30,91,moderate,30,2.61,180
153,Moreland,BRUNSWICK EAST,-37.77926692,144.9720352,Townhouse,Entire home/apt,2,2,199,3,8,8,8,1,80,flexible,1,0.09,180
154,Moreland,BRUNSWICK EAST,-37.77517172,144.9706522,Apartment,Private room,1,1,51,30,0,0,0,5,100,flexible,1,0.46,180
155,Moreland,BRUNSWICK EAST,-37.76471491,144.9764311,House,Private room,1,1,75,1,12,12,12,13,98,moderate,1,6,180
156,Moreland,BRUNSWICK EAST,-37.76829084,144.9734565,Apartment,Entire home/apt,2,2,90,2,0,0,0,10,98,strict_14_with_grace_period,1,0.98,180
157,Moreland,BRUNSWICK EAST,-37.76999017,144.9752614,Apartment,Private room,1,1,80,2,0,11,31,26,100,moderate,1,2.61,180
158,Moreland,BRUNSWICK EAST,-37.77235907,144.9711743,Apartment,Private room,1,1,46,2,6,36,66,1,,strict_14_with_grace_period,1,0.3,180
159,Moreland,BRUNSWICK EAST,-37.77235291,144.9716645,Bungalow,Entire home/apt,1,1,100,2,18,45,75,0,,flexible,1,,180
160,Moreland,BRUNSWICK EAST,-37.7710083,144.9765051,Apartment,Entire home/apt,2,2,199,2,12,42,72,9,93,strict_14_with_grace_period,1,1.08,180
161,Moreland,BRUNSWICK EAST,-37.77774289,144.9760745,Apartment,Entire home/apt,1,1,75,25,0,0,0,2,100,moderate,1,0.25,180
162,Moreland,BRUNSWICK EAST,-37.75762886,144.9784582,Townhouse,Entire home/apt,2,5,300,1,19,43,73,15,99,moderate,1,2.81,180
163,Moreland,BRUNSWICK EAST,-37.77897015,144.9773683,Apartment,Private room,1,1,51,2,5,28,58,35,100,flexible,1,4.49,180
164,Moreland,BRUNSWICK EAST,-37.76982424,144.9720185,Apartment,Entire home/apt,1,1,80,2,0,0,0,3,100,flexible,2,0.42,180
165,Moreland,BRUNSWICK EAST,-37.76878793,144.9716751,Serviced apartment,Entire home/apt,1,1,399,1,27,57,87,22,86,strict_14_with_grace_period,9,1.11,180
166,Moreland,BRUNSWICK EAST,-37.76966346,144.9731231,Serviced apartment,Entire home/apt,2,2,599,1,17,47,77,5,80,strict_14_with_grace_period,9,0.96,180
167,Moreland,BRUNSWICK EAST,-37.77020489,144.9713795,Serviced apartment,Entire home/apt,2,2,599,1,22,52,82,38,85,strict_14_with_grace_period,9,2.05,180
168,Moreland,BRUNSWICK EAST,-37.76949687,144.9710467,Serviced apartment,Entire home/apt,2,2,599,1,22,52,82,1,100,strict_14_with_grace_period,9,0.53,180
169,Moreland,BRUNSWICK EAST,-37.76398137,144.9738048,Apartment,Entire home/apt,1,1,90,2,19,36,36,12,92,strict_14_with_grace_period,42,1.72,180
170,Moreland,BRUNSWICK EAST,-37.77484924,144.9745068,House,Private room,1,1,75,2,0,4,34,0,,flexible,1,,180
171,Moreland,BRUNSWICK EAST,-37.7794106,144.975939,House,Entire home/apt,2,2,120,2,11,11,11,2,90,strict_14_with_grace_period,1,0.33,180
172,Moreland,BRUNSWICK EAST,-37.77738841,144.9732069,Apartment,Private room,1,1,50,7,0,0,0,0,,flexible,1,,180
173,Moreland,BRUNSWICK EAST,-37.76988577,144.9731839,Serviced apartment,Entire home/apt,2,2,599,1,17,47,77,4,85,strict_14_with_grace_period,9,0.83,180
174,Moreland,BRUNSWICK EAST,-37.76974335,144.971855,Serviced apartment,Entire home/apt,2,2,599,1,22,52,82,4,95,strict_14_with_grace_period,9,1.94,180
175,Moreland,BRUNSWICK EAST,-37.7704179,144.9725793,Serviced apartment,Entire home/apt,1,1,498,1,27,57,87,3,100,strict_14_with_grace_period,9,1.25,180
176,Moreland,BRUNSWICK EAST,-37.76152952,144.9783509,Apartment,Entire home/apt,2,2,91,2,3,3,3,8,88,strict_14_with_grace_period,1,1.67,180
177,Moreland,BRUNSWICK EAST,-37.76125483,144.9781621,Apartment,Entire home/apt,2,4,129,5,12,19,19,2,100,strict_14_with_grace_period,1,0.44,180
178,Moreland,BRUNSWICK EAST,-37.7698358,144.9798482,Cabin,Private room,0,2,748,1,30,60,90,0,,flexible,1,,180
179,Moreland,BRUNSWICK EAST,-37.77831007,144.9721965,Condominium,Entire home/apt,2,4,251,2,21,51,81,0,,flexible,2,,180
180,Moreland,BRUNSWICK EAST,-37.76812704,144.9720157,Serviced apartment,Entire home/apt,2,2,799,1,17,47,77,0,,strict_14_with_grace_period,9,,180
181,Moreland,BRUNSWICK EAST,-37.76956266,144.9710837,Serviced apartment,Entire home/apt,1,1,599,1,27,57,87,1,80,strict_14_with_grace_period,9,1,180
182,Moreland,BRUNSWICK EAST,-37.76780893,144.9753463,Guesthouse,Entire home/apt,0,1,89,2,11,34,62,8,90,moderate,1,3.33,180
183,Moreland,BRUNSWICK EAST,-37.76093091,144.980378,Apartment,Private room,1,1,80,1,29,59,89,0,,flexible,1,,180
184,Moreland,BRUNSWICK EAST,-37.75982211,144.9812693,House,Private room,1,1,40,7,0,0,3,0,,flexible,1,,180
185,Yarra,BRUNSWICK EAST,-37.77874007,144.978329,Apartment,Private room,2,1,125,1,28,58,88,0,,flexible,1,,180
186,Moreland,BRUNSWICK EAST,-37.772209,144.9767235,Apartment,Entire home/apt,1,1,96,2,12,21,21,0,,flexible,1,,180
187,Moreland,BRUNSWICK EAST,-37.76788784,144.9729041,Apartment,Entire home/apt,1,1,90,2,0,0,0,1,100,flexible,1,1,180
